CD_EQUI,CD_LOCAL,CD_TEMA,DS_TEMA,CD_TP_EQUIPAMENTO,DS_TP_EQUIPAMENTO,CD_SUBTIPO_EQUIPAMENTO,DS_SUBTIPO_EQUIPAMENTO,CD_DEP_ADMINISTRATIVA,DS_DEP_ADMINISTRATIVA,NM_EQUI,NM_ABREV_EQUI,CD_FONTE,FONTE_FONTE,CD_RUA,NM_RUA,CD_RUANAOOFICIAL,NM_RUANAOOFICIAL,NUMERO_EQUI,COMPLEMENTO_EQUI,CD_BAIRRO,NM_BAIRRO,QUADRICULA_BQ,CD_REGIONAL,NM_REGIONAL,LAT_SIRGAS,LON_SIRGAS,FUNCIONAMENTO_MANHA_EQUI,FUNCIONAMENTO_TARDE_EQUI,FUNCIONAMENTO_NOITE_EQUI,FUNCIONAMENTO_24HRS_EQUI,TELEFONE_EQUI,RAMAL_EQUI,EMAIL_EQUI,SITE_EQUI,FAX_EQUI
1743,41614925,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,CRIANÇA & CIA,Criança & Cia,155,,E004G,R. BR. DE GUARAÚNA,,,539,,15,JUVEVÊ,I14,1,Matriz,-254 151 554 556 312,-492 581 065 810 497,1,1,0,0,3353-2030,,criacaecia2010@gmail.com,,3323-2475
1747,41147030,11,EDUCAÇÃO,22,Escola,1,Ensino Fundamental,11,Particular,CRISTA APRENDER E VIVER,Crista Aprender e Viver,155,,S861,R. CAP. LEÔNIDAS MARQUES,,,3649,,37,UBERABA,Q19,4,Cajuru,-254 937 025 405 001,-49 207 444 053 027,1,1,0,0,,,,,
1750,41149459,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,CURIOSA IDADE,Curiosa Idade,155,,S574,R. ANTÔNIO REBELATTO,,,1212,,56,BOQUEIRÃO,Q13,6,Boqueirão,-254 940 457 140 275,-492 594 353 878 571,1,1,0,0,3276-2953,,ELAINENARDES@YAHOO.COM.BR,,
1648,41128958,11,EDUCAÇÃO,22,Escola,1,Ensino Fundamental,3,Público Municipal,DONATILLA CARON DOS ANJOS,Donatilla Caron dos Anjos,120,Secretaria Municipal da Educação,S701,R. ALVORADA,,,520,,37,UBERABA,P16,4,Cajuru,-254 786 797 508 697,-4 923 943 430 756,1,1,1,0,3296-4147,,emdonatila@sme.curitiba.pr.gov.br,,3296-4147
3722,,20,SAÚDE,31,Unidade de Saúde,8,Saúde da Família,3,Público Municipal,MARIA ANGÉLICA,Maria Angélica,122,Secretaria Municipal da Saúde,S430A,R. PROF. JÚLIO THEODORICO GUIMARÃES,,,337,Planta Maria Angélica.,66,PINHEIRINHO,U12,7,Pinheirinho,-255 270 956 120 319,-49 270 811 028 822,1,1,1,0,3212-1541,,,,
4231,,8,CULTURA,15,Biblioteca,6,Biblioteca Especializada,3,Público Municipal,EDUCAÇÃO,Especializada em Educação,120,Secretaria Municipal da Educação,C033,R. DR. FAIVRE,,,398,Edifício Colorado - 7º andar / Centro de Capacitação.,1,CENTRO,J13,1,Matriz,-254 250 478 952 772,-49 263 080 411 582,1,1,0,0,3218-2423/2443,,fsbibsme@sme.curitiba.pr.gov.br,,
4232,,8,CULTURA,15,Biblioteca,12,Bibliotecas Temáticas,3,Público Municipal,HIDEO HANDA,Hideo Handa,120,Secretaria Municipal da Educação,C250,AV. SETE DE SETEMBRO,,,0,"Esq. com Rua Francisco Rocha, localizada na Praça do Japão.",9,AGUA VERDE,L11,2,Portão,-254 460 340 848 553,-492 875 311 934 849,1,1,0,0,3244-7463,,fshhanda@sme.curitiba.pr.gov.br,,
10136,,1,ABASTECIMENTO ALIMENTAR,107,Supermercado,1,Mercado,11,Particular,AGRICER - BOQUEIRÂO,Supermercados Agricer,128,Associação Paranaense de Supermercados,S643,R. WILLIAM BOOTH,,,2651,,56,BOQUEIRÃO,,6,Boqueirão,-255 100 071 361 626,-492 217 648 097 602,1,1,1,0,3378-6252,,,,
10138,,1,ABASTECIMENTO ALIMENTAR,107,Supermercado,1,Mercado,11,Particular,CABRAL - CAPÃO DA IMBUIA,Supermercado Cabral,128,Associação Paranaense de Supermercados,E524,R. CLÁVIO MOLINARI,,,1183,,20,CAPÃO DA IMBÚIA,,4,Cajuru,-254 408 377 332 762,-492 080 360 900 961,1,1,1,0,(41) 3266-5007,,,,
1691,41148983,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,ALEGRIA DE APRENDER,Alegria de Aprender,155,,N347,R. CECÍLIA MIKOSZ,,,182,,49,TABOÃO,D12,3,Boa Vista,-253 771 628 399 456,-492 794 535 977 402,1,1,0,0,3026-7982,,alegriadeaprender@pop.com.br,,3434-5236
1695,,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,BAMBINO ANO DOIS MIL,Bambino Ano dois Mil,155,,N645,R. SATURNINO MIRANDA,,,251,,63,SANTA FELICIDADE,G6,5,Santa Felicidade,-253 987 555 785 225,-493 345 527 920 929,1,1,0,0,3272-1230,,,,
7530,41361954,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,PEDACINHO DE GENTE (XAPINHAL),Pedacinho Gente (Xapinhal),155,,,,,,400,,65,SÍTIO CERCADO,,8,Bairro Novo,-255 314 493 161 222,-492 762 102 067 394,1,1,0,0,3227-3263,,ceipedacinhodegente@hotmail.com,,
1699,41132548,11,EDUCAÇÃO,22,Escola,1,Ensino Fundamental,11,Particular,BETEL,Betel,155,,S633,R. CARLOS DE LAET,,,2584,Transversal a Rua Evaristo da Veiga.,56,BOQUEIRÃO,,6,Boqueirão,-254 858 832 128 036,-492 414 392 987 467,1,1,0,0,3376--0303,,MIRTAMISZCZUK@IG.COM.BR,,
1692,,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,ALEGRIA DE SABER,Alegria de Saber,155,,W730,R. RAUL POMPÉIA,,,754,,75,CIDADE INDUSTRIAL,O6,9,CIC,-254 771 712 895 037,-49 338 338 134 185,1,1,0,0,3245-1551,,,,
1708,41147197,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,CAMINHOS DO SABER,Caminhos do Saber,155,,N052,R. EURÍPEDES GARCEZ DO NASCIMENTO,,,715,,14,AHU,G13,1,Matriz,-254 059 409 680 131,-492 660 344 714 983,1,1,0,0,3352-8954,,caminhosdosaber@uol.com.br,,
1713,,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,CANTINHO FELIZ SMILLI,Cantinho Feliz Smilli,155,,S605G,R. CASCAVEL,,,1020,,56,BOQUEIRÃO,S15,6,Boqueirão,-255 092 594 467 284,-492 489 980 111 464,1,1,0,0,3276-3298,,,,3376-2922
1696,,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,BEBÊ & CIA,Bebê & Cia,155,,W145,R. FR. TEÓFILO,,,661,,58,CAPÃO RASO,R9,7,Pinheirinho,-255 026 431 772 082,-493 026 230 681 655,1,1,0,0,3346-5250,,,,
1719,41128168,11,EDUCAÇÃO,22,Escola,1,Ensino Fundamental,11,Particular,MADRE CECILIA CROS,Cecilia Cros,155,,N115,R. BENVENUTO GUSSO,,,1634,,34,BOA VISTA,E14,3,Boa Vista,-253 843 078 461 493,-492 561 981 031 371,1,1,0,0,3354-5464,,escolamadrececili@gmail.com,,
1726,,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,CÉU ENCANTADO,Céu Encantado,155,,W618B,R. ANGELINA ANSAI,,,365,,42,FAZENDINHA,P7,2,Portão,-254 806 862 447 076,-493 224 859 792 506,1,1,0,0,3245-4553,,,,3344-4504
7510,41356357,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,FAMÍLIA FELIZ I,FAMÍLIA FELIZ I,155,,S359B,R. DR. MANOEL ABILHOA,,,0,,73,UMBARÁ,,8,Bairro Novo,-255 558 383 112 953,-492 841 861 022 306,1,1,0,0,3348-6855,,ceifamiliafeliz@hotmail.com,,
1730,,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,CIRCO DAS LETRAS,Circo das Letras,155,,S619,R. ISAÍAS RÉGIS DE MIRANDA,,,2978,,56,BOQUEIRÃO,R15,6,Boqueirão,-254 980 409 954 964,-492 449 848 796 305,1,1,0,0,3276-2024,,circodasletras@circodasletras.com.br,,
1735,,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,COMPASSO,Compasso,155,,E036,R. DO HERVAL,,,651,,6,CRISTO REI,J15,1,Matriz,-254 324 002 028 268,-492 499 576 673 873,1,1,0,0,3363-7530,,elidapondeli@hotmail.com,,
2768,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,SÃO FRANCISCO DE PAULA,S. Francisco de Paula,129,Arquidiocese de Curitiba,C001,R. DES. MOTTA,,,2500,,1,CENTRO,K11,1,Matriz,-254 334 921 868 301,-492 835 988 121 975,0,0,0,0,3223-7924,,,,
10145,,1,ABASTECIMENTO ALIMENTAR,107,Supermercado,1,Mercado,11,Particular,GUAPARÉ,Supermercado Guaparé,128,Associação Paranaense de Supermercados,E344,R. ALBINO KAMINSKI,,,1171,,36,BAIRRO ALTO,,3,Boa Vista,-254 075 053 934 809,-491 980 552 066 215,1,1,1,0,3367-2155,,,,
2769,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,SENHOR BOM JESUS DO CABRAL,Sr. Bom Jesus do Cabral,129,Arquidiocese de Curitiba,E021,R. BOM JESUS,,,159,,16,CABRAL,H14,1,Matriz,-254 102 590 667 371,-492 554 304 726 099,0,0,0,0,3252-2564,,,,3254-3557
2770,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,SENHOR BOM JESUS DO PORTÃO - Igreja Nova,Sr. Bom Jesus do Portão-Igreja Nova,129,Arquidiocese de Curitiba,W101,R. JOÃO BETTEGA,,,206,,27,PORTÃO,,2,Portão,-254 744 508 709 845,-492 963 573 991 376,0,0,0,0,3329-3468,,,www.igrejadoportao.com.br,
2771,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,IMACULADO CORAÇÃO DE MARIA,Imaculado Coração de Maria,129,Arquidiocese de Curitiba,S005,AV. PRES. GETÚLIO VARGAS,,,1193,,8,REBOUÇAS,L12,1,Matriz,-254 450 937 043 536,-4 927 167 491 749,0,0,0,0,3224-9574,,,,
2772,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,CAPELÃO DA AERONÁUTICA,Capelão da Aeronáutica,129,Arquidiocese de Curitiba,E116,AV. PREF. ERASTO GAERTNER,,,1000,,35,BACACHERI,G16,3,Boa Vista,-253 978 910 836 465,-492 335 170 738 521,0,0,0,0,3251-5300,,,,
2773,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,SANTA CÂNDIDA,Sta Cândida,129,Arquidiocese de Curitiba,E153,R. PE. JOÃO WISLINSKI,,,755,,53,SANTA CÂNDIDA,D17,3,Boa Vista,-253 742 082 560 649,-492 223 332 979 917,0,0,0,0,3357-8216,,,,3357-8216
2774,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,SANTANA DE ABRANCHES,Santana de Abranches,129,Arquidiocese de Curitiba,N336,R. VITÓRIO JOÃO BRUNOR,,,688,,50,ABRANCHES,E12,3,Boa Vista,-253 821 367 838 625,-492 721 823 340 775,0,0,0,0,3354-3637,,,,
2775,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,SANTO ANTÔNIO DE ORLEANS,Sto Antônio de Orleans,129,Arquidiocese de Curitiba,N951,R. PROF. JOÃO FALARZ,,,220,Entre a Rodovia Curitiba Ponta Grossa Br 277 e Rua Amadeu Piotto.,75,CIDADE INDUSTRIAL,J4,5,Santa Felicidade,-254 320 696 253 749,-493 535 677 314 768,0,0,0,0,3285-4101,,,,
2776,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,SÃO JOSÉ - Santa Felicidade,S. José-Sta Felicidade,129,Arquidiocese de Curitiba,N616,AV. MANOEL RIBAS,,,6252,Transversal a Av. Vereador Toaldo Tulio.,63,SANTA FELICIDADE,,5,Santa Felicidade,-254 023 572 149 602,-49 330 533 935 252,0,0,0,0,3372-1417,,,,
2777,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,CRISTO REI,Cristo Rei,129,Arquidiocese de Curitiba,E025M,R. PE. GERMANO MAYER,,,410,,6,CRISTO REI,J15,1,Matriz,-254 318 803 535 111,-492 489 238 245 659,0,0,0,0,3262-7084,,,,
2778,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,SANTA TERESINHA DO MENINO JESUS,Sta Teresinha,129,Arquidiocese de Curitiba,C002,AV. VISC. DE GUARAPUAVA,,,4787,,10,BATEL,L11,1,Matriz,-254 443 154 263 349,-492 867 541 447 914,0,0,0,0,3243-4171,,,,
2779,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,CAPELÃO DA POLÍCIA MILITAR,Capelão da Polícia Militar,129,Arquidiocese de Curitiba,S026,AV. MAL. FLORIANO PEIXOTO,,,2057,,8,REBOUÇAS,L13,1,Matriz,-254 474 536 156 497,-492 635 814 049 192,0,0,0,0,3223-0556,,,,
2780,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,BOM JESUS,Bom Jesus,129,Arquidiocese de Curitiba,C995,PÇ. RUI BARBOSA,,,149,,1,CENTRO,K12,1,Matriz,-25 437 315 549 644,-492 736 135 884 433,0,0,0,0,3223-1644,,,,
2781,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,NOSSA SENHORA MERCÊS,N. Sra Mercês,129,Arquidiocese de Curitiba,N616,AV. MANOEL RIBAS,,,966,,12,MERCÊS,I11,1,Matriz,-254 221 815 053 474,-492 884 469 315 836,0,0,0,0,3335-5752,,,,
2782,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,NOSSA SENHORA DO ROCIO,N. Sra do Rocio,129,Arquidiocese de Curitiba,S015,R. CHILE,,,1530,,8,REBOUÇAS,L13,1,Matriz,-254 498 317 495 017,-492 640 590 779 589,0,0,0,0,3332-6265,,,,
2783,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,NOSSA SENHORA DAS DORES - Igreja dos Passarinhos,Igreja dos Passarinhos,129,Arquidiocese de Curitiba,C020,AL. PRINC. IZABEL,,,1840,,11,BIGORRILHO,K10,1,Matriz,-25 434 394 479 597,-492 950 204 254 997,0,0,0,0,3336-8755,,,,3336-8755
2784,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,NOSSA SENHORA APARECIDA,N. Sra Aparecida,129,Arquidiocese de Curitiba,W022G,AV. NOSSA SENHORA APARECIDA,,,1637,,29,SEMINÁRIO,,5,Santa Felicidade,-254 497 378 029 754,-493 127 246 775 754,0,0,0,0,3274-3477,,,www.pnsra.org.br/main.htm,
2785,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,SÃO PAULO APÓSTOLO,S. Paulo Apóstolo,129,Arquidiocese de Curitiba,S740,R. PE. JÚLIO SAAVEDRA,,,170,,37,UBERABA,O17,4,Cajuru,-254 766 831 786 693,-492 294 575 530 071,0,0,0,0,3276-1043,,,,
2786,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,SANTA QUITÉRIA,Sta Quitéria,129,Arquidiocese de Curitiba,W710,R. PROF. FÁBIO DE SOUZA,,,1150,,43,SANTA QUITÉRIA,,2,Portão,-254 630 287 275 236,-493 081 414 118 307,0,0,0,0,3345-6855,,,,
2787,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,DIVINO ESPÍRITO SANTO,Divino Espírito Santo,129,Arquidiocese de Curitiba,N008,R. MATEUS LEME,,,1855,Esquina com a Rua Carlos Pioli.,13,BOM RETIRO,,1,Matriz,-254 110 658 425 476,-492 721 231 048 801,0,0,0,0,3252-5320,,,,
2788,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,SAGRADO CORAÇÃO DE JESUS,Sagrado Coração de Jesus,129,Arquidiocese de Curitiba,S015A,AV. ÁGUA VERDE,,,1018,,9,AGUA VERDE,L11,2,Portão,-254 529 015 594 483,-49 281 260 511 159,0,0,0,0,3242-4174,,,,3242-4174
2789,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,NOSSA SENHORA DO CARMO,N. Sra do Carmo,129,Arquidiocese de Curitiba,S026,AV. MAL. FLORIANO PEIXOTO,,,8520,,56,BOQUEIRÃO,R16,6,Boqueirão,-25 501 109 759 691,-492 382 345 378 304,0,0,0,0,3276-1936,,,,3276-1936
2790,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,NOSSA SENHORA DE FÁTIMA,N. Sra de Fátima,129,Arquidiocese de Curitiba,,,,,3,,19,TARUMÃ,J17,3,Boa Vista,-254 323 839 230 465,-492 297 311 189 361,0,0,0,0,3266-5384,,,,
2791,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,NOSSA SENHORA DE GUADALUPE,N. Sra de Guadalupe,129,Arquidiocese de Curitiba,PC11,PÇ. SEN. CORRÊIA,,,128,,1,CENTRO,J13,1,Matriz,-254 323 713 401 173,-492 645 990 924 586,0,0,0,0,3233-4884,,,,3233-4884
2792,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,NOSSA SENHORA MEDIANEIRA DE TODAS AS GRAÇAS,N. Sra Medianeira de Todas as Graças,129,Arquidiocese de Curitiba,N070,AV. ANITA GARIBALDI,,,2510,,34,BOA VISTA,F14,3,Boa Vista,-253 912 179 800 958,-492 603 146 102 105,0,0,0,0,3354-7297,,,,
2793,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,SANTO ANTÔNIO - Boa Vista,Sto Antônio - Boa Vista,129,Arquidiocese de Curitiba,C102,AV. PARANÁ,,,1939,,34,BOA VISTA,,3,Boa Vista,-25 396 873 134 025,-492 444 867 016 014,0,0,0,0,3257-6513,,,,3257-6513
2794,,18,RELIGIÃO,28,Igreja,5,Católica - Rito Latino,11,Particular,SÃO JOSÉ - Capão Raso,S. José-Capão Raso,129,Arquidiocese de Curitiba,PW14,LG. PE. ALBINO VICO,,,32,"Planta Heitor de Andrade, filhos e outros.",58,CAPÃO RASO,,7,Pinheirinho,-254 962 401 596 865,-49 295 199 048 304,0,0,0,0,3246-1174,,,,
1565,41129156,11,EDUCAÇÃO,22,Escola,1,Ensino Fundamental,3,Público Municipal,ÉRICO VERÍSSIMO,CEI Érico Veríssimo,120,Secretaria Municipal da Educação,S655,R. CAMPINA DA LAGOA,,,418,,64,ALTO BOQUEIRÃO,U14,6,Boqueirão,-255 314 176 735 047,-492 550 975 935 485,1,1,1,0,3378-2266,,emeverissimo@sme.curitiba.pr.gov.br,,3378-2266
1583,41129270,11,EDUCAÇÃO,22,Escola,1,Ensino Fundamental,3,Público Municipal,EVA DA SILVA,CEI Eva da Silva,120,Secretaria Municipal da Educação,E522,R. FREDERICO STADLER JÚNIOR,,,1670,,20,CAPÃO DA IMBÚIA,L19,4,Cajuru,-254 417 029 732 096,-492 052 765 262 096,1,1,0,0,3267-3757,,emevasilva@sme.curitiba.pr.gov.br,,
2336,,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,PLANETA AZUL,Planeta Azul,155,,N068,R. CEL. AMAZONAS MARCONDES,,,973,,16,CABRAL,G14,1,Matriz,-253 994 571 765 758,-492 516 653 322 493,1,1,0,0,3253-1593,,,,
2342,,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,MEGAMUNDI,Megamundi,155,,W130H,R. MAGDALENA DE ALMEIDA,,,250,Transversal a Rua Jose Clementino Bettrga.,58,CAPÃO RASO,R9,7,Pinheirinho,-254 996 482 201 049,-49 302 242 973 852,1,1,0,0,3077-6585,,,,
2343,41388968,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,SIGISMUNDO GORAZDOWSKI,Pe. Sigismundo Gorazdowski,155,,W101,R. JOÃO BETTEGA,,,1654,,27,PORTÃO,,2,Portão,-254 772 665 233 391,-493 099 502 238 934,1,1,0,0,3329-4198,,ceisigismundo@hotmail.com,,
2344,41388771,11,EDUCAÇÃO,22,Escola,6,Educação Básica,11,Particular,BATISTA SHALON,Batista Shalon,155,,S512,R. ALF. PEDRO MAGNO DE BARROS,,,311,,57,XAXIM,S11,6,Boqueirão,-255 123 008 215 935,-492 828 805 591 172,1,1,0,0,3346-7271,,escolabatistashalon@brturbo.com.br,,
2347,41388801,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,CRESCER FELIZ,Crescer Feliz,155,,S944,R. CATULO DA PAIXÃO CEARENSE,,,683,,21,CAJURU,N18,4,Cajuru,-254 652 236 071 136,-492 081 661 041 992,1,1,0,0,3026-3797,,crescer_feliz@hotmail.com,,3026-3801
2348,,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,FELICITÁ,Felicitá,155,,N616,AV. MANOEL RIBAS,,,8260,,61,BUTIATUVINHA,F5,5,Santa Felicidade,-253 944 770 538 124,-493 481 300 847 568,1,1,0,0,3273-2602,,,,3256-6441
2350,41388836,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,PARAÍSO DA CRIANÇA,Paraíso da Criança,155,,W151,R. DES. ERNANI GUARITA CARTAXO,,,564,,58,CAPÃO RASO,S9,7,Pinheirinho,-255 065 855 927 372,-493 011 027 040 802,1,1,0,0,3347-7341,,gilmair.paraiso@bol.com.br,,
2351,,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,OVELHINHAS,Ovelhinhas,155,,S358,R. HERMÍNIO NICHELE,,,233,,73,UMBARÁ,W10,8,Bairro Novo,-255 498 897 603 322,-492 893 975 021 279,1,1,0,0,3348-6106,,,,
2352,41388917,11,EDUCAÇÃO,22,Escola,3,Educação Profissional Técnica,11,Particular,HERRERO,Herrero,155,,C300G,R. ÁLVARO ANDRADE,,,345,Entre a Rua Maranhão e Rua Augusto de Mari,27,PORTÃO,O10,2,Portão,-25 474 242 905 866,-492 913 176 695 873,1,1,0,0,3016--1930,,INFOCURSOS@HERRERO.COM.BR,http://www.herrero.com.br/,3026-8411
2353,,11,EDUCAÇÃO,22,Escola,6,Educação Básica,11,Particular,ANJINHO MÁGICO,Anjinho Mágico,155,,C200,AV. PRES. AFFONSO CAMARGO,,,3977,,20,CAPÃO DA IMBÚIA,K17,4,Cajuru,-254 385 816 588 567,-49 224 315 376 596,1,1,0,0,3365-1433,,escolaanjinhokids@hotmail.com,,
2354,41389085,11,EDUCAÇÃO,22,Escola,1,Ensino Fundamental,11,Particular,DECISIVO COMENDADOR - SUBSEDE II,Decisivo Comendador - Subsede II,155,,C012H,R. COM. ARAÚJO,,,327,,1,CENTRO,K12,1,Matriz,-254 357 126 198 306,-492 790 517 073 672,1,1,1,0,3323-4371,,regina@decisivo.com.br,,
2355,41389115,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,KIDS,Kids,155,,C016,R. SALDANHA MARINHO,,,1836,,11,BIGORRILHO,,1,Matriz,-254 350 177 826 752,-492 890 247 970 484,1,1,0,0,3222-9413,,cei_kids@hotmail.com,,
2366,,1,ABASTECIMENTO ALIMENTAR,2,Unidade Móvel de Abastecimento,4,Feira Especial,3,Público Municipal,FEIRA DE ÉPOCA - Páscoa,Feira de Época,117,Secretaria Municipal de Abastecimento Alimentar,C994,PÇ. GEN. OSÓRIO,,,0,,1,CENTRO,J12,1,Matriz,-254 325 274 689 565,-492 756 823 605 297,0,0,0,0,,,,,
2372,,1,ABASTECIMENTO ALIMENTAR,2,Unidade Móvel de Abastecimento,5,Feira Gastronômica,3,Público Municipal,TARUMÃ/CRISTO REI,Tarumã/Cristo Rei,117,Secretaria Municipal de Abastecimento Alimentar,E401,AV. MAL. HUMBERTO DE ALENCAR CASTELO BRANCO,,,0,Transversal a Rua Gottlieb Rosenau.,19,TARUMÃ,,3,Boa Vista,-254 329 846 543 987,-492 376 844 037 472,0,1,1,0,,,,,
2373,,1,ABASTECIMENTO ALIMENTAR,2,Unidade Móvel de Abastecimento,5,Feira Gastronômica,3,Público Municipal,CAPÃO RASO,Capão Raso,117,Secretaria Municipal de Abastecimento Alimentar,PW14,LG. PE. ALBINO VICO,,,0,Entre a Rua Pedro Gusso e Avenida Winston Churchill,58,CAPÃO RASO,Q10,7,Pinheirinho,-25 495 830 924 054,-492 948 474 064 273,0,1,1,0,,,,,
2375,,1,ABASTECIMENTO ALIMENTAR,2,Unidade Móvel de Abastecimento,6,Feira Livre,3,Público Municipal,AHÚ,AHÚ,117,Secretaria Municipal de Abastecimento Alimentar,N046,R. COLOMBO,,,0,Entre R. Francisco de Paula Guimaraes e R. Ricardo Lemos,14,AHU,H13,1,Matriz,-254 075 593 398 497,-49 262 051 743 312,1,0,0,0,,,,,
2377,,1,ABASTECIMENTO ALIMENTAR,2,Unidade Móvel de Abastecimento,6,Feira Livre,3,Público Municipal,PRADO VELHO,Prado Velho,117,Secretaria Municipal de Abastecimento Alimentar,S036,R. FRANCISCO NUNES,,,0,Entre as Ruas Chile e Brasílio Itiberê.,8,REBOUÇAS,,1,Matriz,-254 449 027 711 948,-49 257 361 395 334,1,0,0,0,,,,,
2379,,1,ABASTECIMENTO ALIMENTAR,2,Unidade Móvel de Abastecimento,6,Feira Livre,3,Público Municipal,"ÁGUA VERDE \""A\""","Água Verde \""A\""",117,Secretaria Municipal de Abastecimento Alimentar,W003F,R. CEL. DULCÍDIO,,,0,Entre a Av. Água Verde e a Rua Petit Carneiro.,9,AGUA VERDE,M12,2,Portão,-254 510 849 909 761,-492 772 363 325 679,1,0,0,0,,,,,
2381,,1,ABASTECIMENTO ALIMENTAR,2,Unidade Móvel de Abastecimento,6,Feira Livre,3,Público Municipal,JARDIM BOTÂNICO,Jardim Botânico,117,Secretaria Municipal de Abastecimento Alimentar,S050B,R. CEL. JOÃO DA SILVA SAMPAIO,,,0,Próximo ao Colégio Hildebrando de Araújo.,7,JARDIM BOTÂNICO,K15,1,Matriz,-254 413 902 090 894,-492 467 907 522 946,1,0,0,0,,,,,
2384,,1,ABASTECIMENTO ALIMENTAR,2,Unidade Móvel de Abastecimento,6,Feira Livre,3,Público Municipal,MERCÊS,Mercês,117,Secretaria Municipal de Abastecimento Alimentar,,,,,0,No centro da praça.,12,MERCÊS,J11,1,Matriz,-254 281 097 264 691,-492 855 997 853 241,1,0,0,0,,,,,
2386,,1,ABASTECIMENTO ALIMENTAR,2,Unidade Móvel de Abastecimento,6,Feira Livre,3,Público Municipal,JARDIM SOCIAL,Jardim Social,117,Secretaria Municipal de Abastecimento Alimentar,E312C,AV. PRES. WASHINGTON LUIZ,,,0,Praça Maestro Villa Lobos.,18,JARDIM SOCIAL,I16,1,Matriz,-254 194 068 135 855,-49 233 345 148 825,1,0,0,0,,,,,
2391,,1,ABASTECIMENTO ALIMENTAR,2,Unidade Móvel de Abastecimento,6,Feira Livre,3,Público Municipal,BACACHERI,Bacacheri,117,Secretaria Municipal de Abastecimento Alimentar,E227,AV. JOSÉ GULIN,,,0,Entre as Ruas Erasto Gaertner e Odete Fatuch.,35,BACACHERI,F17,3,Boa Vista,-253 933 954 350 239,-492 260 664 766 137,1,0,0,0,,,,,
